Name,Team,PA,FA-X,FT-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,NameASCII,PlayerId,MLBAMID
"Enrique Hernández","LAD",393,-1.5526518986142914,,0.16878366048357127,-1.0760347638811385,4.095803578694661,-1.8388941147748161,1.9860152377877185,0.3377783764367816,2.8374832816745923,,5.342863355364118,,-3.0763753255208335,"Enrique Hernandez",10472,571771
"Josh Bell","- - -",603,-1.655848815749828,,0.6757325472897047,-3.757671312354077,,-0.9461519758307974,2.2669592655066286,1.4191710578070746,2.5559054888211765,,-0.754153704121165,-3.7028188705444336,-3.085777759552002,"Josh Bell",13145,605137
"Francisco Lindor","NYM",689,-2.2503092774417,,0.23951952681582198,-4.192732493082683,,-3.6899881114130433,2.2305416491327574,3.1856699711134455,3.0296045420121174,-0.6558132171630859,-3.5776290893554688,,-3.091810417175293,"Francisco Lindor",12916,596019
"Brandon Nimmo","NYM",663,-2.6506444730057157,,0.11058664321899414,-5.871400470975079,,-1.8458771541200836,1.5460059994556865,3.7271034672575176,3.561314697265625,0.7856709480285644,-5.976530960302034,,-3.09538205464681,"Brandon Nimmo",12927,607043
"Otto Lopez","MIA",434,-1.3510023361133738,,0.4646738859323355,-0.2212013290041969,,-4.863230452998992,2.0804625262180574,1.4215690038537467,3.307737350463867,,3.102138574572577,-4.354187965393066,-3.144170125325521,"Otto Lopez",19608,672640
"Andy Pages","LAD",443,-2.7468245865462664,,0.017546173659237947,-4.7859556237045595,-6.934285640716553,-4.183971296037947,2.636825284090909,0.7111874156528049,1.4278997274545522,-3.2389869689941406,-0.9551261695655616,,-3.1734185218811035,"Andy Pages",24816,681624
"Bo Naylor","CLE",389,-3.648883302569826,,0.5022514744808799,-6.500786463419597,,-1.2013798967192444,1.6586164994673296,3.9129700699472814,4.094612121582031,,-8.208583047945206,,-3.196833928426107,"Bo Naylor",21865,666310
"Hunter Goodman","COL",224,0.24970429519127155,,0.5785990747912176,-0.6858168178134494,,-0.672982477508815,2.8388096400669642,-0.7258054945203993,1.279253896077474,0.6480731964111328,2.016206880895103,,-3.216094970703125,"Hunter Goodman",29715,696100
"Zack Short","- - -",88,-0.6353313312974087,,1.4455138969421386,2.542692184448242,,-6.023380738270434,2.7854258262947815,-1.0277188499768575,-2.862232506275177,,9.551188741411481,,-3.22112922668457,"Zack Short",19562,670097
"Jarren Duran","BOS",735,-1.8823952033931124,,0.531259095435049,-6.023684057858911,,0.49263727097284227,-0.1552570723768906,3.0416091297546664,1.9987720913357205,-4.341668605804443,-7.906338189572704,-4.6113691329956055,-3.2446131706237793,"Jarren Duran",24617,680776
"Brendan Rodgers","COL",539,-1.2062473875103574,,0.36849085489908856,-3.007429673936632,,-5.334872563680013,2.1750576395384025,0.4569068707917866,2.9687020438058034,,1.37783601012411,-5.750803470611572,-3.2491298251681857,"Brendan Rodgers",17907,663898
"Nick Gordon","MIA",275,-4.034770271994851,,0.2277553001146638,-5.999218139648438,,-4.2518029982043855,2.8756972217055226,4.017643577174137,3.322140086780895,,-8.235968476982526,,-3.3200616102952223,"Nick Gordon",16337,624503
"Eric Haase","MIL",69,-0.6757395127240349,,0.9631922872442948,-4.087865012032645,,-4.949297223772321,2.48393640285585,0.7461170528246008,0.3590147892634074,-5.335019111633301,3.7680261400010853,,-3.3554065227508545,"Eric Haase",14111,606992
"Mike Yastrzemski","SFG",474,-3.329646788921553,,0.7319932624475279,-6.257033030192058,,-2.972179355906017,0.7203911011477551,3.244037788455226,1.7458859611960018,-1.0760976076126099,-8.077262199361911,-8.154265403747559,-3.381119966506958,"Mike Yastrzemski",14854,573262
"Spencer Steer","CIN",656,-1.89624207534259,,0.5310101240109175,-4.878109931945801,,-5.624750473920037,2.536883729876894,0.5132872637580422,0.5707798004150391,,2.2364470016124636,,-3.4212139977349176,"Spencer Steer",26323,668715
"Ronald Acuña Jr.","ATL",222,-2.0378991907293145,,1.3629202842712402,-6.748959859212239,,-6.012314824332968,2.5451377650669644,1.6993921995162964,4.023077392578125,,-2.6971061393006206,,-3.4243249893188477,"Ronald Acuna Jr.",18401,660670
"Elehuris Montero","COL",247,-1.3081735574974205,,0.9174168473583156,-3.573390112982856,,-3.300594711303711,2.1911669461232313,2.598957273695204,2.9927616119384766,,0.9022405942281088,,-3.487764358520508,"Elehuris Montero",20543,660707
"Austin Martin","MIN",257,-0.39873454773348144,,0.6280288038582638,-4.117061780846638,,-6.279219436645508,2.316489152082308,-1.3114686932480126,0.9375106409976357,,5.732143402099609,,-3.5545494556427,"Austin Martin",27462,668885
"Matt Chapman","SFG",647,-1.7501583288211633,,0.7619780707605106,-2.4448455419295874,,-4.790659906479298,2.459239895060911,2.824362374685861,2.204321208753084,-3.8332700729370117,2.3905480018028844,,-3.567979097366333,"Matt Chapman",16505,656305
"Jorge Soler","- - -",574,-1.6452969829447324,,1.507610794401517,-3.9055718766882066,,-5.286019160829741,2.704671515992574,2.1926042711412586,1.3969553657200025,,2.642256429639913,,-3.576700210571289,"Jorge Soler",14221,624585
"J.D. Martinez","NYM",495,-1.2007049701180876,,0.3172975137931149,-0.9581360556862571,,-3.7514907988995017,2.2708325235800166,1.974181910923549,3.3911288452148436,,3.5758846222408236,,-3.6100926399230957,"J.D. Martinez",6184,502110
"Trey Lipscomb","WSN",211,0.44467196844320384,,1.5590286254882812,0.06366291412940392,,-2.6970285428624576,2.8810660689349334,1.4798670682040127,3.2974907557169595,,6.096529134114584,,-3.6758124828338623,"Trey Lipscomb",31567,702358
"Aaron Schunk","COL",98,-0.3910284927210857,,0.8199605697240585,-1.2880072593688965,,-2.019544161283053,1.4215822803730866,0.27673362802576135,,1.7112003962198894,4.345252990722656,,-3.680588483810425,"Aaron Schunk",25524,668845
"Jake Burger","MIA",579,-0.8137890317904874,,0.6055468855233028,-3.4080676062632413,,-5.124888617871544,2.314232103752367,-0.14061313917656906,3.494304491126019,-1.4053672552108765,4.185910682978593,,-3.6858076615767046,"Jake Burger",22275,669394
"David Dahl","PHI",62,-3.0770416259765625,,0.8443664142063686,-6.794000625610352,,-3.9379172325134277,3.1442406882702465,4.248748085715554,6.378487269083659,,-8.270276276961617,,-3.7363643646240234,"David Dahl",13744,621311
"Michael Toglia","COL",458,-1.927836671939566,,0.3793779373168945,-4.3146292550223215,,0.4913870119581036,1.3601878537970074,1.5880094202553354,2.2791056632995605,,-1.2017759636266907,-5.3649773597717285,-3.752877871195475,"Michael Toglia",25845,669911
"Bryan De La Cruz","- - -",622,-1.7156817822692694,,0.8030402914991657,-1.1253726583131602,,-3.5621954805107525,3.0117821160603784,0.8273509685809796,2.515380401611328,,3.6456968080194505,,-3.762218475341797,"Bryan De La Cruz",19600,650559
"Jake McCarthy","ARI",495,-2.0228292937856986,,0.22204068940261315,-6.319220518454527,6.180535793304443,-0.1393630474929493,0.13875983806138628,1.9818143682964777,2.871769538292518,-4.453147888183594,-6.682735913420377,-4.721476364135742,-3.766868244517933,"Jake McCarthy",21622,664983
"CJ Abrams","WSN",602,-1.8238244307668585,,0.5405845428978264,-6.815977883995126,,0.9943292874008862,0.5019065583369646,2.204198459326397,3.122159211531929,,-6.363326496138996,,-3.7728398640950522,"CJ Abrams",25768,682928
"Corbin Carroll","ARI",684,-2.505436551743659,,0.5018133980887277,-6.115954230813419,,1.284066764962761,0.34938603037411403,2.0807552853146114,2.5632683006492822,-0.7099846204121908,-5.0798232421875,-3.844938039779663,-3.7762237548828126,"Corbin Carroll",25878,682998
"Royce Lewis","MIN",325,-1.1242432689940007,,0.6225718372272995,-4.457274664015997,,-4.980979601542155,2.986226595365084,2.425239954239283,-2.0400916735331216,,3.683747435645234,,-3.838012377421061,"Royce Lewis",20437,668904
"Masyn Winn","STL",637,-0.6877436397503297,,1.1065170032352043,-1.9206507282872354,-4.222172260284424,-4.579208210653105,2.9797259221311476,1.8788319783038403,0.7790826416015625,,3.0458357527449325,-5.924829006195068,-3.8806183338165283,"Masyn Winn",27479,691026
"Juan Yepez","WSN",249,-0.1278163029597356,,0.9046259466207253,0.8200729370117188,,-3.5459266075721154,2.009342963091805,1.2922589576850503,4.098109998201069,,4.64293553807714,,-3.8954455057779946,"Juan Yepez",18400,660766
"Bo Bichette","TOR",336,-2.189609339617301,,0.34003878699408635,-4.811554681687128,,-7.145292852029383,2.901954811256569,4.919677734375,2.455375099182129,,-2.4443600303248356,,-4.061854362487793,"Bo Bichette",19612,666182
"Jason Heyward","- - -",258,-4.469372718744306,,0.23176108873807466,-6.0965252346462675,-2.984617233276367,-6.926360137702883,1.8714122459536693,3.4436176524442783,2.8915371213640486,-7.22236967086792,-8.638025396010455,,-4.1076579093933105,"Jason Heyward",4940,518792
"Randal Grichuk","ARI",279,2.483606753141984,,0.335014526158163,-1.5580648942427202,3.950775623321533,2.9824672251440294,0.00328959059715271,-2.5153704191509045,-0.7124486923217773,-3.6062183380126953,6.4124764969099814,,-4.1094136238098145,"Randal Grichuk",10243,545341
"Joc Pederson","ARI",449,-3.7463461932014015,,0.3782979791814631,-5.93902017468604,,-5.553679770611702,1.9650343929428653,3.3611397020744556,3.8103660583496093,,-8.107768249511718,,-4.133923594156901,"Joc Pederson",11899,592626
"Andrés Giménez","CLE",633,-2.6727800152807912,,0.4211348188684342,-6.678673192074425,-5.255100250244141,0.1378523634783607,0.7416866887224852,2.723960932153855,2.754720115661621,,-8.1692140564438,,-4.161275545756022,"Andres Gimenez",19950,665926
"José Ramírez","CLE",682,-2.27286348486797,,0.21251139842288594,-5.6413303498298895,,-3.2866963639426916,2.196863634832974,2.83934090990539,2.2883367827444365,,-4.4601388704978815,,-4.219170706612723,"Jose Ramirez",13510,608070
"Daniel Schneemann","CLE",221,-3.3012776422342194,,0.3952665844479123,-6.74471259839607,,-3.3343334379650296,1.8826661951401655,3.6744366814108456,3.353011204646184,,-7.692298947399809,,-4.2541704177856445,"Daniel Schneemann",25180,682177
"Geraldo Perdomo","ARI",388,-2.298340044854304,,0.7598075866699219,-5.02149914157006,,-2.716996849481784,1.648007647422709,2.09624599403059,2.559915542602539,,-1.62017822265625,,-4.276669396294488,"Geraldo Perdomo",22799,672695
"Freddie Freeman","LAD",638,-1.6695445955108486,,-0.01777135798361449,-5.792765557011472,3.5154807567596436,-0.9427594996210354,-0.01822151169466333,2.158794858920499,2.21594586579696,,-5.99371337890625,,-4.290975570678711,"Freddie Freeman",5361,518692
"Jeimer Candelario","CIN",463,-1.3488104434413763,,0.31008994770560033,-4.763834939074161,,-1.553834013886504,1.0369629493126502,2.4004762806178293,1.867695638578232,,-2.1126522868203477,,-4.319173177083333,"Jeimer Candelario",13621,600869
"Matt Olson","ATL",685,-2.5793497543668122,,0.5752133296086238,-6.140114254421658,-4.318447875976562,-1.2767866578820632,1.265639810001149,2.676462273848684,3.8887581825256348,-0.02283501625061035,-5.104772497106482,-5.681972503662109,-4.3820240020751955,"Matt Olson",14344,621566
"Jacob Hurtubise","CIN",68,-3.2797266642252603,,1.1342761699969952,-8.737659454345703,,-4.08686261858259,2.0424131505629597,6.122872202019942,3.2704124450683594,,-8.166842552923388,,-4.386688232421875,"Jacob Hurtubise",27599,674441
"Enmanuel Valdez","BOS",223,-3.6145659320990755,,0.4505683113546932,-5.642520751953125,,-3.2395318213929523,2.4984059274932484,4.821041791866987,4.011749267578125,-0.12005707621574402,-7.554380386594742,,-4.388500213623047,"Enmanuel Valdez",21716,665839
"Steven Kwan","CLE",540,-2.6202516329005006,,0.4608510335286458,-6.809700126078591,,0.014635644832127532,0.40679935656095806,2.874858740604285,4.348914513221154,,-7.194891460871292,-2.637110710144043,-4.392398016793387,"Steven Kwan",24610,680757
"Mickey Moniak","LAA",418,-4.723156042792239,,0.8155922994126369,-6.878324068509615,,-2.6489114566725127,2.142069107446915,4.922148204985119,3.922784620715726,,-8.77605228147645,,-4.412334442138672,"Mickey Moniak",19956,666160
"Will Benson","CIN",388,-3.284355513546445,,0.5951233459033555,-5.903542654854911,-3.5424482822418213,-1.1698821751417312,2.559606119791667,3.1041389415466707,2.73954831636869,,-7.726287667410714,,-4.419332776750837,"Will Benson",21853,666181
"Lourdes Gurriel Jr.","ARI",553,-1.1691713686342593,,1.074220352813977,-3.253556543466996,4.55214786529541,-4.2697089754701745,2.7397446434096535,2.7612972422542734,0.5692245669481231,,3.6824631181735437,,-4.433596684382512,"Lourdes Gurriel Jr.",19238,666971
"Jo Adell","LAA",451,-2.1817574554103736,,1.1935415175354596,-4.693879283558239,,-4.469221221734278,2.8225199175171145,4.06524763436153,2.03305383162065,,2.09906591796875,,-4.486265182495117,"Jo Adell",20220,666176
"Rafael Devers","BOS",601,-0.9455021764012209,,0.4247503107244318,-6.401004744164737,,2.1794012603337083,-0.3317742963727011,2.26192626953125,1.9345194498697917,,-7.248814080351142,,-4.514681180318196,"Rafael Devers",17350,646240
"Danny Jansen","- - -",324,-1.3105218046241336,,0.2992613858515673,-6.75465805053711,,-3.230062157984274,2.379349734805046,1.4310925223610618,3.1648396991548085,,0.8814711526175526,,-4.515074412027995,"Danny Jansen",16535,643376
"Teoscar Hernández","LAD",652,-2.367923560827405,,0.5572117265448513,-3.113164265950521,,-5.378443971893491,2.4138019718535957,1.3342053448712383,1.349552313486735,-2.0873165130615234,1.95117942732994,,-4.537086486816406,"Teoscar Hernandez",13066,606192
"Jose Miranda","MIN",429,-0.6362381152125279,,0.8821027874946594,-5.504952930268788,,-4.752048728740321,2.104047302806049,2.1537120653235395,-1.1524378458658855,,1.86925048828125,,-4.54259459177653,"Jose Miranda",20538,669304
"Brendan Donovan","STL",652,-2.139165680403215,,0.6853988647460938,-5.183934718002508,-4.255724906921387,-0.5247300947790915,1.0383276450606849,3.310258373771746,2.9321727752685547,,-6.552420780576509,-4.491462707519531,-4.554959297180176,"Brendan Donovan",24679,680977
"Mark Vientos","NYM",454,-0.6691431477864583,,0.4901118778682255,0.3799261025020054,,-4.635428462820643,2.616259983607701,1.7351079024667815,2.544780731201172,-1.4071638584136963,4.5993061575660095,,-4.581145095825195,"Mark Vientos",22184,668901
"Luis García Jr.","WSN",528,-3.1263492359834557,,0.7951698303222656,-6.632336562938905,,-2.2331229654947915,1.1325261599939727,3.1759086891456887,3.8428588140578497,,-6.858061290922619,,-4.628758021763393,"Luis Garcia Jr.",20391,671277
"Blaze Alexander","ARI",185,0.5425782972766507,,-0.5595584869384765,-3.764615535736084,,-2.8771543502807617,0.5112326366653859,-0.6541542053222656,1.182800531387329,,3.473384533898305,,-4.632059733072917,"Blaze Alexander",23789,677942
"Nick Castellanos","PHI",659,-1.3730452896712662,,0.8919468612122021,-5.548315819273603,5.6783857345581055,-5.187560129590134,2.3349512795375325,1.840704613989526,0.9553412269143498,,2.012181241747359,,-4.6584114074707035,"Nick Castellanos",11737,592206
"Will Brennan","CLE",353,-4.091660363333566,,0.8007473216337316,-6.756445791207108,-3.5776546001434326,-3.46292919921875,2.5397940741644964,4.84329885459808,4.065273666381836,-1.6047891616821288,-8.405832660135799,-2.88922119140625,-4.665478706359863,"Will Brennan",25660,686823
"Sam Hilliard","COL",158,-2.2588757807665534,,0.812702110835484,-4.939342498779297,,-0.00812450496629737,0.4589870287024457,2.1231958562677558,3.2215077877044678,,-7.032265859107449,,-4.674905141194661,"Sam Hilliard",17954,656541
"Daulton Varsho","TOR",513,-3.4599954694130126,,0.45293285000708794,-6.97176522919626,,-1.968786475192978,1.3035784248331814,3.6448757030345775,4.665861402239118,,-8.3657294921875,,-4.6781974792480465,"Daulton Varsho",19918,662139
"Christian Walker","ARI",552,-1.0656344195989174,,1.046534257776597,-5.176807492278343,2.9242613315582275,-4.703823068754269,2.510837393747249,1.5399657584525444,-0.08933209710650974,,2.5951519264523677,,-4.706520080566406,"Christian Walker",13419,572233
"Gavin Lux","LAD",487,-4.126463660515953,,0.44935640203889715,-6.0616455078125,,-5.978060835965704,2.0359625666396424,4.077480239356124,2.8818084716796877,-7.24223518371582,-8.473311213604418,,-4.748325694691051,"Gavin Lux",19955,666158
"Willson Contreras","STL",358,-2.0686574422690764,,1.0929379896684126,-1.4156350708007812,,-5.0221031568327,2.330170742301054,1.517779001375524,3.2994339682839136,,0.30606564304284883,-7.375659942626953,-4.822437286376953,"Willson Contreras",11609,575929
"Kyle Stowers","- - -",209,-3.0702143502314097,,-0.46142173457790064,-6.167565601628001,,-0.6255798430669876,1.1674228315593815,3.9569954039558533,7.533843994140625,,-8.137712837445854,,-4.825046221415202,"Kyle Stowers",26151,669065
"Tim Anderson","MIA",241,-0.7251793128856714,,0.7902755248240936,0.9422196388244629,,-5.031295172912253,2.5751157386280665,0.9447587460887675,3.6665645398591695,,5.6065040225074405,,-4.865123748779297,"Tim Anderson",15172,641313
"Gabriel Moreno","ARI",351,-0.6474193565228806,,0.5278609690040049,-4.1549513680594305,3.883721351623535,-3.6562865859149856,1.5988894415863653,1.0046980794270832,0.18807114087618315,0.1848944127559662,3.7947294027498453,,-4.890920639038086,"Gabriel Moreno",22664,672515
"Curtis Mead","TBR",132,1.549671323280635,,0.0769842361149035,,,-3.047714791646818,2.6193424419765057,-0.6664645671844482,2.687636375427246,,5.396416982014974,,-4.9758687019348145,"Curtis Mead",23986,678554
"Tucker Barnhart","ARI",96,-1.2412264142717635,,1.387868881225586,-5.474431037902832,,-1.3986481954885084,-0.7391726050046411,1.6780985051935369,-3.2927842140197754,,-7.00729822229456,,-5.008442560831706,"Tucker Barnhart",10200,571466
"Marcell Ozuna","ATL",688,-1.544284792712135,,0.974633464106807,-4.628540508563702,-6.034206390380859,-6.137288411458333,2.7213621625386644,2.1421968681867734,3.486705017089844,-0.10238424936930339,0.36243146591470143,-3.4319353103637695,-5.011630164252387,"Marcell Ozuna",10324,542303
"Brenton Doyle","COL",603,-1.03937812573982,,0.543223279587766,-2.7102789742606026,,-5.085860583246971,2.2986660999466615,2.1314336603338067,2.1014857658973107,,2.547113444010417,,-5.041049109564887,"Brenton Doyle",25479,686668
"Riley Adams","WSN",130,0.49794962634779005,,0.6823798055234163,-4.2947432200113935,,-0.7281232763219763,2.682418602100317,-0.9544117576197574,-0.7389343579610189,,5.911874944513494,,-5.06959342956543,"Riley Adams",19864,656180
"Vladimir Guerrero Jr.","TOR",697,-1.951445683346519,,0.8986151061082249,-6.565028889973958,,-6.084009702513818,3.1482606438646545,2.616973150344122,3.1040289306640627,,-0.9113161536257239,,-5.09364636739095,"Vladimir Guerrero Jr.",19611,665489
"Shohei Ohtani","LAD",731,-1.8778934525167275,,0.19752348139044945,-5.2163825035095215,,0.7027858531502598,-0.3697650634765625,2.091559763704793,1.6427405221121651,,-5.762145802331349,,-5.111669267926898,"Shohei Ohtani",19755,660271
"Matt Carpenter","STL",157,-3.615284521255135,,0.5819175383623909,-5.9559347364637585,-1.7331207990646362,-4.966650760535038,2.380771019345238,5.411793498249797,3.963611602783203,-1.5923476219177246,-8.439348722759046,,-5.115583419799805,"Matt Carpenter",8090,572761
"Ceddanne Rafaela","BOS",571,-1.4502447403365195,,0.8216607230050224,-5.678142547607422,,-5.800167518028847,2.633743843410326,2.4393972116750438,1.5908460945918643,-4.287446975708008,3.52328803322532,-5.065476894378662,-5.166109085083008,"Ceddanne Rafaela",24262,678882
"Jacob Stallings","COL",281,-0.7347903478713262,,0.7087628870834539,-3.220404624938965,,-2.1769287748486583,2.5275623980296187,-0.11171245574951172,1.3394008212619357,,5.201925399455618,,-5.258213043212891,"Jacob Stallings",13723,607732
"Jonathan India","CIN",637,-1.6499293725556559,,0.6972538341175426,-4.080212063259548,-3.2162015438079834,-5.380823004735659,2.399283489777674,0.9279646262144431,1.0627999001360955,,2.6516898982432666,,-5.283571243286133,"Jonathan India",21523,663697
"Eugenio Suárez","ARI",640,-1.0958561045981623,,0.499320727866768,-3.568252200172061,3.2702674865722656,-4.387750939477848,2.010400310840482,0.8047868479853091,0.8059331317280614,-4.26412296295166,2.367071019540919,,-5.32186772273137,"Eugenio Suarez",12552,553993
"Eddie Rosario","- - -",319,-3.9992976634428117,,0.9348501276086878,-6.460312843322754,,-4.2485028188162985,2.500931884765625,3.95621610626461,6.255287090937297,,-7.893921929436761,,-5.344022274017334,"Eddie Rosario",12155,592696
"Keibert Ruiz","WSN",485,-2.3182932060455608,,0.5763207282219733,-5.511303355392901,,-2.07115921550736,1.6659268738793545,2.898511163119612,2.7781339372907365,,-4.075567097424372,,-5.45858891805013,"Keibert Ruiz",19610,660688
"Jazz Chisholm Jr.","- - -",621,-2.2830187939257027,,0.24038737903941762,-6.308336181640625,,2.073688258969687,0.13059046059960194,2.3370230538504466,2.4987754225730896,-3.7969248294830322,-6.080402552013329,,-5.523792266845703,"Jazz Chisholm Jr.",20454,665862
"Ozzie Albies","ATL",435,-2.491023257184072,,0.553363019262838,-5.285233248197115,,-6.178940335333635,1.974178690305898,2.616682942708333,2.304473876953125,,-4.880182800292968,,-5.570808955601284,"Ozzie Albies",16556,645277
"Jesse Winker","- - -",508,-2.9811386607619133,,0.6284605553809632,-6.358239334620786,,-0.1338152051805616,1.6013637330175494,3.202321277965199,4.759857524525035,1.5556653976440429,-5.644188585620241,,-5.578664991590712,"Jesse Winker",13590,608385
"James Outman","LAD",156,-4.814524931066177,,-0.7231463114420573,-5.78196234452097,,-4.965597804588608,2.763902282714844,5.481069564819336,2.337870216369629,,-9.279889787946429,,-5.60991450718471,"James Outman",24770,681546
"Cavan Biggio","- - -",224,-4.375291515362226,,0.5358303906966229,-6.655663710374099,,-3.7433004071635585,0.5151960760514367,3.4338791806932907,3.191241052415636,,-7.953745331427063,,-5.6208907040682705,"Cavan Biggio",19252,624415
"Kevin Newman","ARI",311,-0.1027727629009046,,0.6510226484658062,-1.4891858782087053,1.3463174104690552,-1.2751791039291693,1.4115289673769384,-1.1773149794426516,0.8533138036727905,,6.301988538804945,,-5.771928151448567,"Kevin Newman",17696,621028
"Jacob Young","WSN",521,-1.088790412294179,,0.4468874864175286,-3.7275432239879263,,-3.7258945890874147,2.4946139377973044,1.3665974192375685,3.4609906596522175,,3.9756335842993953,,-5.976950327555339,"Jacob Young",29931,696285
"Sean Bouchard","COL",108,-0.2087790501582158,,0.9506408984844501,-1.7560842037200928,,-1.1009842403351315,1.894282290810033,-0.521898491438045,2.450427770614624,,-3.0172508502828665,,-5.991050720214844,"Sean Bouchard",21270,656248
"Patrick Bailey","SFG",448,-2.642245877979235,,0.6040563583374023,-5.281745910644531,,-3.4841625737208948,1.9214610325471135,3.9464588433923855,2.251584645864126,-0.3060489892959595,-3.9388134094448026,-5.251084804534912,-6.004059791564941,"Patrick Bailey",27478,672275
"Max Muncy","LAD",293,-2.4746939223800295,,0.7364028930664063,-6.625193481445312,,-3.2649382652595027,0.7561826705932617,3.3652241190925976,2.2215612584894355,,-7.198702776873553,,-6.0298646291097,"Max Muncy",13301,571970
"Joey Meneses","WSN",313,-1.3302651995179282,,1.0250916481018066,-5.587593078613281,,-4.678699411547747,1.9259311690529943,1.3857356623599404,2.0727103306696963,,1.9952812942804075,,-6.211816024780274,"Joey Meneses",14366,608841
"Jackson Chourio","MIL",573,-1.1721225593981672,,0.8331493207603503,-2.307318410565776,5.797264099121094,-4.165788846673276,2.2626725326445234,2.444498265043218,2.9194414692540325,-6.155914306640625,3.129598210366924,,-6.373696327209473,"Jackson Chourio",28806,694192
"Jordan Beck","COL",184,-0.8288148211948763,,1.2447928570686502,-0.9793290032280816,,-5.059302193777902,1.7898733710165078,1.557552418810256,2.0532577514648436,,5.4841196944073936,,-6.435460090637207,"Jordan Beck",31431,687597
"Dominic Smith","- - -",307,-3.336322303185096,,0.24323039670144359,-7.083271861076355,,-3.5508923422696905,1.725266590524227,2.7863313190972625,1.5778881072998048,,-8.27965222129339,-4.605685043334961,-6.74663782119751,"Dominic Smith",15653,642086
"Mookie Betts","LAD",516,-1.7940682448909782,,0.7863960818967958,-4.226701025869332,3.3959035873413086,-3.416279630085302,2.2807810647147044,1.2460641776565957,0.24180849960872106,,1.6873871217291039,,-6.9193681081136065,"Mookie Betts",13611,605141
"Will Smith","LAD",544,-2.3103143601190474,,0.20178937085102058,-4.120749290953291,3.1503171920776367,-4.62250756666787,2.615966796875,0.312389717727411,1.599226864901456,,2.998957633972168,,-6.959614680363582,"Will Smith",19197,669257
"Jonah Bride","MIA",272,-0.7754393030385502,,0.43405678692985983,-1.0828937183726917,,-3.2837306612260115,1.5989079278953067,0.17662606545544546,3.4784132639567056,,2.1524058138386586,,-7.035307884216309,"Jonah Bride",24703,681146
"Freddy Fermin","KCR",368,-1.698352797624934,,0.2535151174245787,-4.092052350725447,,-4.321801855860944,2.35749465509168,0.7858906407510081,1.2018746827778064,-2.778886079788208,3.661495577904486,,-7.101051330566406,"Freddy Fermin",21840,666023
"Hunter Renfroe","KCR",424,-1.1160457460620288,,0.4595722901193719,-2.731505923800998,,-5.635005277745864,3.0216080693077885,1.1968907127695636,0.5107471064517373,,1.8186885579427083,,-7.729544162750244,"Hunter Renfroe",15464,592669
"Derek Hill","- - -",172,1.0570841880693829,,0.5845834868294852,-1.7624198512027138,,-3.0346939260309393,2.900823052907955,-0.638467738502904,-1.1438885927200317,,4.707519699545467,,-7.89655876159668,"Derek Hill",16947,656537
"Jeff McNeil","NYM",472,-2.2404427471518313,,0.3898067604116842,-5.988448846535604,,-1.0149565044202302,1.0348298332907937,3.9968885112012553,2.152926550971137,,-7.678728252437943,,-8.210385004679361,"Jeff McNeil",15362,643446
"Logan O'Hoppe","LAA",522,-1.9741474934294132,,1.109912031787937,-5.084378051757812,,-4.975629658958632,3.08558123239818,2.3886776133480234,2.1712448596954346,,-2.425174362595017,,-8.773284912109375,"Logan O'Hoppe",24729,681351
"Isiah Kiner-Falefa","- - -",496,-1.2371211581759982,,0.4668457375632392,-5.1004933443936435,,-5.127056501298675,2.733953144023945,2.652879545004061,4.036491394042969,,0.13113122237356087,,-8.900886535644531,"Isiah Kiner-Falefa",16512,643396
"Nick Fortes","MIA",335,-1.2790436421172104,,0.9247383906923491,-4.895805358886719,,-5.583736088590802,2.88807825508265,1.9896471941912617,4.514163589477539,,4.556873201069079,,-10.78714656829834,"Nick Fortes",21538,663743
"Thairo Estrada","SFG",381,-2.7392134872568445,,1.27946698224103,-3.128201028575068,,-4.406268262487697,2.6482105255126953,2.6136925961790967,2.344561004638672,-1.2184792757034302,0.9401839863170277,,-11.193645477294922,"Thairo Estrada",16426,642731
"David Peralta","SDP",260,-4.1996636824174365,,0.10614808746006178,-6.273414405616554,,-4.225665161941225,2.2721940820867363,3.371263161683694,4.754744052886963,-1.1761300563812256,-8.686837877546038,,,"David Peralta",2136,444482
"Tommy Pham","- - -",478,-2.5311481193503087,,0.48929037247504387,-5.205550925676213,,-5.237238289969308,2.287026052763968,2.8249552845954895,2.0538890145041724,,-0.45192226860093776,,,"Tommy Pham",2967,502054
"Anthony Rizzo","NYY",375,-2.2040326205166902,,0.24602200303758895,-6.365987454927884,,-1.3576632144946408,1.114127781080163,3.9521459563960875,0.8844815983491785,-1.7237986326217651,-8.337390718005953,,,"Anthony Rizzo",3473,519203
"Giancarlo Stanton","NYY",459,-1.7083043727745004,,1.1739844402284112,-3.1277646151455967,,-4.918944440569196,3.5026986258370534,1.861427861993963,0.8055061340332031,-2.284029006958008,3.6405803318130237,,,"Giancarlo Stanton",4949,519317
"Robbie Grossman","- - -",245,0.6884498033551691,,-0.26936431258332494,-6.006446075439453,,0.8146911893572126,-0.06323772298878637,-0.8518656845931168,3.1721689999103546,,1.2681627991378948,,,"Robbie Grossman",5254,543257
"Aaron Hicks","LAA",63,-1.3345715609463777,,1.1501286450554342,-5.564891815185547,,-1.7910066084428267,1.9666155860537575,3.14991943359375,-0.6796972751617432,,-8.646248675407247,,,"Aaron Hicks",5297,543305
