MLBAMID,Name,Team,PA,FA-X,FT-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,vFA,vFT,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,wFA,wFT,wFC,wFS,wFO,wSI,wSL,wCU,wKC,wEP,wCH,wSC,wKN,FA-Z,FT-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%
656541,Sam Hilliard,COL,158,-2.2588757807665534,,0.812702110835484,-4.939342498779297,,-0.0081245049662973,0.4589870287024457,2.123195856267756,3.221507787704468,,-7.032265859107449,,-4.674905141194661,94.59802366955444,,89.76785714285714,87.41874694824219,,92.23678273168105,83.95289855072464,80.74909446022727,82.4000015258789,,86.5068493150685,,79.0499979654948,3.098040983080864,,3.2845159247517586,-1.3195130042731762,,-2.2560417354106903,-1.6454520300030708,2.709783170372248,-0.0245969705283641,,-0.5624040849506855,,-0.2077485918998718,8.099028030244432,,4.041614532470703,0.4388449788093567,,3.0364355328439294,0.3088575169660043,-4.96241288618608,-7.329235076904297,,2.490407656316888,,-2.007391929626465,0.33420366,0.65660377,0.46604938,0.4375,0.73563218,0.60927152,0.40895062,0.55063291,0.18153846,0.15692308,0.33846154
662139,Daulton Varsho,TOR,513,-3.4599954694130126,,0.4529328500070879,-6.97176522919626,,-1.968786475192978,1.3035784248331814,3.6448757030345775,4.665861402239118,,-8.3657294921875,,-4.678197479248047,94.34582743988685,,89.52742250504032,86.83181670217803,,92.72868681523904,84.08488063660478,79.6842628761574,81.46428571428571,,86.324796875,,75.47999877929688,2.8106098733842373,,-5.798034027218819,-1.8886092118918896,,-0.9577943347394466,-1.399647668004036,-0.0817632898688316,0.1751300953328609,,5.135667402297258,,-0.4747711941599846,9.407719678217822,,5.03350337859123,1.4294257886482007,,4.652981822709164,0.8541472660135527,-5.141419587311922,-6.933683667864118,,2.783607177734375,,-4.49888916015625,0.29502573,0.71363116,0.47425208,0.64244186,0.82664526,0.76111686,0.42815105,0.62573099,0.11365854,0.15658537,0.2702439
572233,Christian Walker,ARI,552,-1.0656344195989174,,1.046534257776597,-5.176807492278343,2.9242613315582275,-4.703823068754269,2.510837393747249,1.5399657584525444,-0.0893320971065097,,2.595151926452368,,-4.706520080566406,94.49475065616798,,89.90146771599265,86.6209347747093,83.55000305175781,93.50874103483606,85.00986190580986,79.89662294130068,82.02499728732639,,85.07621489537445,,77.14285714285714,2.371103420853615,,1.326488047838211,-1.333233818411827,0.1278742551803589,-0.2140225656330585,-2.524923801422119,2.256955612450838,0.8217568285763264,,5.809957802295685,,1.0635657534003258,9.064605632791997,,4.814177569221048,3.0601785349291424,4.683193206787109,4.852211540514003,1.192018535775198,-4.316377794420397,-3.706242455376519,,3.838381863900744,,-1.9864812578473767,0.2829912,0.76631579,0.48141746,0.58031088,0.85714286,0.76122083,0.41054451,0.57246377,0.1147541,0.13373598,0.24849008
666158,Gavin Lux,LAD,487,-4.126463660515953,,0.4493564020388971,-6.0616455078125,,-5.978060835965704,2.0359625666396424,4.077480239356124,2.881808471679688,-7.24223518371582,-8.473311213604418,,-4.748325694691051,94.45137065831987,,90.16454819775132,86.45056289501404,,93.3126339688628,84.43993833529875,80.43154231333892,81.76285574776786,54.70000203450521,86.80200489457832,,76.50908868963069,2.085911452770233,,1.5344438403844831,-2.5726354345679283,,2.6151318699121475,-4.617130398750305,-0.8637816607952118,-1.495164941996336,0.286946602165699,1.9046181440353396,,0.4238134920597076,9.009548698758078,,4.521758225859788,2.249430452839712,,3.5070188226252257,0.8838357985394556,-5.427779844143247,-5.194349016462054,9.05462900797526,3.267432523060994,,-3.155527288263494,0.27445652,0.68427371,0.45069695,0.64026403,0.87192982,0.79152348,0.43004646,0.63039014,0.0937661,0.17568264,0.26944874
575929,Willson Contreras,STL,358,-2.0686574422690764,,1.0929379896684126,-1.4156350708007812,,-5.0221031568327,2.330170742301054,1.517779001375524,3.2994339682839136,,0.3060656430428488,-7.375659942626953,-4.822437286376953,94.19437907881526,,89.57158868963069,86.512001953125,,93.11823420234806,84.86046511627907,79.29633908155488,83.08636474609375,,84.95175438596492,80.30000305175781,78.85000610351562,8.44984444603324,,-2.569311484694481,0.5311328731477261,,9.489809211343529,-3.3798490278422832,-0.7434191294014454,-0.9629872217774392,,1.983993723988533,0.0897959321737289,1.4299857281148434,9.035412156438252,,4.569730585271662,2.745136413574219,,5.2214820819665055,0.9067922192950582,-5.051187282655297,-3.570433876731179,,3.648049337822094,-1.1797462701797483,1.155097246170044,0.33004926,0.73637961,0.4974656,0.44402985,0.81384248,0.66957787,0.41202028,0.60614525,0.16413594,0.1373825,0.30151844
669065,Kyle Stowers,- - -,209,-3.0702143502314097,,-0.4614217345779006,-6.167565601628001,,-0.6255798430669876,1.1674228315593815,3.956995403955853,7.533843994140625,,-8.137712837445854,,-4.825046221415202,94.73201094523516,,89.92702504750845,86.91951100419207,,93.3866710844494,84.80251895680146,80.34920441158233,78.47999877929688,,86.63267471766707,,78.60000101725261,-7.261268794536591,,-0.9296214990317822,0.7739544250071049,,0.0768547542393207,-0.4685948081314564,-0.2195372954010963,-0.2174662910401821,,1.3479131162166595,,-0.2363213486969471,9.16254185843389,,4.914302980577624,2.5998711934903773,,5.335169147309803,1.8271629910509128,-4.835734897189671,-4.9795276641845705,,2.2941721170255454,,-1.2789228757222493,0.3747495,0.809375,0.54456654,0.52406417,0.76833977,0.66591928,0.39072039,0.61244019,0.18148599,0.1047503,0.2862363
641313,Tim Anderson,MIA,241,-0.7251793128856714,,0.7902755248240936,0.9422196388244628,,-5.031295172912253,2.5751157386280665,0.9447587460887676,3.6665645398591695,,5.6065040225074405,,-4.865123748779297,94.14855072463769,,88.80640900440706,85.75999755859375,,93.38700564971752,84.49953453563084,78.07347138073979,80.65263286389802,,84.02190290178571,,77.57142857142857,-6.744072053581476,,-1.176292683929205,-1.2401672713458538,,-1.9671303555369375,-6.764461148530245,-0.3043800257146358,0.2115788757801056,,-4.071044921875,,-0.4138974770903587,9.612118043761322,,4.666470258663862,3.410178375244141,,4.991004383496645,1.4242228570385511,-5.031925123565051,-4.760891964561061,,3.1202659970238096,,-2.4408182416643416,0.41449814,0.71990172,0.54603175,0.60538117,0.79180887,0.71124031,0.43068783,0.63485477,0.15750529,0.14059197,0.29809725
672515,Gabriel Moreno,ARI,351,-0.6474193565228806,,0.5278609690040049,-4.154951368059431,3.883721351623535,-3.6562865859149856,1.5988894415863653,1.0046980794270832,0.1880711408761831,0.1848944127559662,3.794729402749845,,-4.890920639038086,93.90529531568228,,89.07373540088383,87.06786237444196,82.75,93.4340046379683,84.88241849783861,79.8093359375,82.01538711939102,47.20000076293945,84.58415841584159,,78.39999389648438,1.660821508616209,,0.9439997673034668,-0.2168985642492771,-0.2249142415821552,-5.109727066010237,3.194936268031597,1.5073194541037085,-0.129725631326437,0.0,-0.9523271471261978,,-0.2509021498262882,9.068189321855906,,4.817543106849747,3.01670047215053,3.1954307556152344,4.478673225864553,1.1040602802199655,-4.616858317057292,-3.2966422056540465,6.9783711433410645,3.6981473110689977,,0.2940089404582977,0.26450116,0.60149254,0.4118799,0.73684211,0.89081886,0.83518225,0.43733681,0.56125356,0.06779661,0.21642764,0.28422425
678554,Curtis Mead,TBR,132,1.549671323280635,,0.0769842361149035,,,-3.047714791646818,2.6193424419765057,-0.6664645671844482,2.687636375427246,,5.396416982014974,,-4.975868701934815,93.83386134350394,,89.12631707442434,,,92.7426817358994,84.46569200501825,79.37187957763672,79.75,,85.05000305175781,,59.5,-0.7528239227831364,,-1.8845434412360191,,,-2.521563045680523,-2.481753829866648,-1.3378500565886495,-0.2722491696476936,,2.157882384955883,,0.4712098836898803,9.79099640132874,,4.719931753058183,,,4.295386337652439,0.975915616446168,-5.248030185699463,-5.394049962361653,,3.506892522176107,,-3.778472423553467,0.41156463,0.71428571,0.52452026,0.76033058,0.856,0.80894309,0.37313433,0.62121212,0.09957627,0.13135593,0.2309322
571466,Tucker Barnhart,ARI,96,-1.2412264142717635,,1.387868881225586,-5.474431037902832,,-1.3986481954885084,-0.7391726050046411,1.6780985051935369,-3.2927842140197754,,-7.00729822229456,,-5.008442560831706,94.33999720982143,,87.95,86.8499984741211,,92.93256041061046,83.50593672648515,79.14545232599431,75.75,,84.88518156828704,,75.03333536783855,2.20125188305974,,0.0879082828760147,0.1514428481459617,,-0.4627875313162803,-4.673709720373154,-1.25065803155303,0.0592916384339332,,-0.6536414548754692,,-0.327403575181961,9.075071498325892,,4.639620590209961,2.610161304473877,,5.5487926394440406,1.4205639527575804,-5.412739146839488,-6.5929365158081055,,3.8433589228877314,,-4.249090512593587,0.25118483,0.57926829,0.39466667,0.60377358,0.81052632,0.73648649,0.43733333,0.63541667,0.104,0.21333333,0.31733333
542303,Marcell Ozuna,ATL,688,-1.544284792712135,,0.974633464106807,-4.628540508563702,-6.034206390380859,-6.137288411458333,2.7213621625386644,2.1421968681867734,3.486705017089844,-0.1023842493693033,0.3624314659147014,-3.431935310363769,-5.011630164252387,94.52761937347933,,89.06203884548611,86.08153545673076,81.80000305175781,93.60526315789474,85.03915347525474,80.60837572674419,81.63428431919642,46.96666463216146,85.53940375232342,80.69999694824219,77.5111083984375,16.780981201678514,,4.55074829608202,-0.2969074100255966,-0.0983867309987545,-0.9141030125319958,12.20977845788002,3.008667584508657,-1.7525210827589035,0.2494302168488502,4.289585210382938,-0.2527644783258438,-0.8002643957734108,9.115400105497264,,4.660699632432726,3.356152108999399,1.7330776850382488,4.2931020041423,1.035661589110262,-4.311004212845203,-5.120952061244419,6.540181477864583,3.067709089654972,-0.143271803855896,-2.125717798868815,0.2962963,0.74862385,0.46796657,0.54924242,0.81372549,0.70982143,0.37952646,0.57703488,0.13555787,0.13764338,0.27320125
686668,Brenton Doyle,COL,603,-1.03937812573982,,0.543223279587766,-2.7102789742606026,,-5.085860583246971,2.298666099946661,2.1314336603338067,2.1014857658973107,,2.547113444010417,,-5.041049109564887,94.12105823863637,,88.68988946143617,86.13999720982143,,93.13698780293367,84.40723048443775,79.26303267045455,81.74807504507211,,85.67733072916667,,76.59999593098958,-8.310515459626913,,3.259271439164877,0.0636107288300991,,7.0758869126439095,0.8854802511632442,-1.595015749335289,1.0143159627914429,,3.1914085373282437,,-0.1758610308170318,8.134827769886364,,3.629264669215425,3.279359872000558,,4.003715982242507,0.8055054691421938,-4.7638531309185606,-4.407405853271484,,3.016029256184896,,-1.2092393239339192,0.33719136,0.77030162,0.51019462,0.51029748,0.87048193,0.72752044,0.39944393,0.64344942,0.13901761,0.13484708,0.27386469
656180,Riley Adams,WSN,130,0.49794962634779,,0.6823798055234163,-4.2947432200113935,,-0.7281232763219763,2.682418602100317,-0.9544117576197574,-0.7389343579610189,,5.911874944513494,,-5.06959342956543,94.05959037885276,,88.02608589504077,87.13333129882812,,93.0157425491898,84.96521880661231,79.55526572779605,77.9500020345052,,84.15151515151516,,76.66666666666667,2.532538063824177,,0.8379028774797916,-0.0778615623712539,,-4.394186556339264,-1.961458932608366,-2.439389184117317,-0.1356692500412464,,1.7616286054253578,,-0.1235630996525287,9.178664116010276,,3.935338559358016,2.3862291971842446,,3.530216923466435,1.449339935745018,-4.824005126953125,-5.743844985961914,,3.067069082549124,,-1.0567512512207031,0.34768212,0.68558952,0.49340866,0.6,0.85987261,0.75572519,0.43126177,0.56923077,0.12052731,0.15442561,0.27495292
665489,Vladimir Guerrero Jr.,TOR,697,-1.951445683346519,,0.8986151061082249,-6.565028889973958,,-6.084009702513818,3.1482606438646545,2.616973150344122,3.1040289306640627,,-0.911316153625724,,-5.09364636739095,94.69214794303798,,89.94670050761421,87.89666341145833,,93.7994924532313,84.72132972482935,80.59762137276786,82.587998046875,,85.36138845318533,,75.46666463216145,11.32653284445405,,9.566419377923012,0.3492968529462814,,-2.263657592236996,17.72657496482134,3.789499655365944,0.7564633190631866,,4.822329808026552,,0.0394000187516212,9.46437401107595,,4.990879736575984,1.603571065266927,,4.712514033933887,0.9827155936700084,-5.272475469680059,-5.569365844726563,,3.3604957845680503,,-2.07334566116333,0.30628803,0.7103139,0.47995374,0.66666667,0.87752525,0.80080321,0.42983809,0.61406026,0.09565886,0.15597388,0.25163273
660271,Shohei Ohtani,LAD,731,-1.8778934525167277,,0.1975234813904494,-5.2163825035095215,,0.7027858531502598,-0.3697650634765625,2.091559763704793,1.6427405221121651,,-5.762145802331349,,-5.111669267926898,94.80255854622872,,90.276407420412,86.87890625,,93.0096979647806,84.90848125,80.31011345681179,81.78392682756696,,86.46412450396825,,77.07142857142857,19.60406214371324,,-0.0808976590633392,8.909280143678188,,10.202169332653284,15.771561346948149,8.293769508600235,-0.0306913219392299,,7.707414764910936,,0.1633612029254436,8.658194808774331,,4.762651879242744,2.3913650512695312,,4.405502354575635,1.1849234375,-4.954981085959445,-4.875687735421317,,3.049628169952877,,-3.909526824951172,0.30466384,0.70513901,0.4721635,0.5944334,0.81959379,0.73507463,0.41825229,0.60191518,0.12508809,0.14376321,0.2688513
572761,Matt Carpenter,STL,157,-3.615284521255135,,0.5819175383623909,-5.955934736463759,-1.7331207990646362,-4.966650760535038,2.380771019345238,5.411793498249797,3.963611602783203,-1.5923476219177246,-8.439348722759046,,-5.115583419799805,94.56150051349763,,90.5088249655331,87.89444308810764,78.7750015258789,93.58788076073232,84.57524181547619,79.25714032061688,82.69614821213942,60.0,87.35000128495066,,78.30000305175781,1.1596616990864277,,0.770784929394722,-1.0713029392063618,0.4228876940906048,1.0048867613077164,-3.110017266124487,-0.4907901473343372,0.0505722500383853,0.7655333876609802,0.9914410151541232,,0.0483221560716629,9.149807782240316,,4.657221625832951,1.9193787044949,-0.4360391497611999,4.877100472498422,0.8751809256417411,-5.516997102019075,-3.815704932579628,5.26438045501709,1.8302766900313527,,-5.953538417816162,0.23746702,0.66206897,0.42152466,0.53333333,0.83333333,0.73758865,0.43348281,0.53503185,0.11028316,0.195231,0.30551416
678882,Ceddanne Rafaela,BOS,571,-1.4502447403365195,,0.8216607230050224,-5.678142547607422,,-5.800167518028847,2.633743843410326,2.439397211675044,1.5908460945918643,-4.287446975708008,3.52328803322532,-5.065476894378662,-5.166109085083008,94.26259781101426,,90.14013339710884,86.28125,,93.32984375,84.45617527173913,79.20489373907343,82.84482758620689,47.04999923706055,85.04999889026989,81.0999984741211,77.7000020345052,-2.5339133106172085,,-1.0874088481068611,0.7973864935338497,,-5.967603359371424,-0.4385481104254722,0.3454791083931923,-0.2417570389807224,0.5099217295646667,0.4523070082068443,-0.0393643677234649,-0.0941383279860019,9.43783274316561,,5.49952998777636,2.343776226043701,,4.455873647836539,0.7494948942764945,-5.241170816488199,-4.949967482994342,8.553771018981934,3.2874887639826,0.6200799345970154,-3.0033286412556968,0.49548811,0.78705882,0.61527308,0.58443709,0.79671151,0.69599372,0.41082649,0.70402802,0.18695652,0.10821256,0.29516908
607732,Jacob Stallings,COL,281,-0.7347903478713262,,0.7087628870834539,-3.220404624938965,,-2.1769287748486583,2.5275623980296187,-0.1117124557495117,1.3394008212619355,,5.201925399455618,,-5.258213043212891,94.13095238095238,,89.75679374035494,85.2562484741211,,92.9942428828534,85.0987936119478,80.12839385609568,82.52222357855902,,84.42553191489361,,78.24285888671875,-1.57078205794096,,-1.3074088990688324,-0.3797420114278793,,4.630042884498835,2.8574944995343685,-1.2701187431812286,1.6077236905694008,,1.896129421889782,,-0.2195756994187832,7.853007725306919,,3.5838611744068287,2.686718225479126,,4.431887002515543,0.6212012968867658,-4.111886860411844,-3.968146430121528,,3.297552230510306,,0.1364316259111677,0.2875817,0.670282,0.45200373,0.57386364,0.84142395,0.7443299,0.42963653,0.60854093,0.11545624,0.17783985,0.29329609
663697,Jonathan India,CIN,637,-1.649929372555656,,0.6972538341175426,-4.080212063259548,-3.2162015438079834,-5.380823004735659,2.399283489777674,0.9279646262144432,1.0627999001360957,,2.6516898982432666,,-5.283571243286133,93.80420803249098,,88.4323212594697,85.7066677517361,78.9000015258789,93.05068760702056,84.72586935116087,79.1871807391827,82.51914685837765,,84.25856245683701,,79.13333129882812,0.4352778866887092,,2.5989426635205746,0.092090867459774,-0.1206013634800911,-0.0927960090339183,1.4442013017833233,1.1802170313894749,0.763143140822649,,2.280186485499144,,-0.0573899745941162,9.108078792493982,,4.03031936799637,2.3903067694769966,-2.187317371368408,4.9331251170537245,1.250499212919776,-4.896820459610376,-3.403712495844415,,3.7181865207398137,,-3.84161122639974,0.21279461,0.59811482,0.38235294,0.67088608,0.8982808,0.82741617,0.44004525,0.59811617,0.06596306,0.21258952,0.27855258
553993,Eugenio Suárez,ARI,640,-1.0958561045981623,,0.499320727866768,-3.568252200172061,3.2702674865722656,-4.387750939477848,2.010400310840482,0.8047868479853091,0.8059331317280614,-4.26412296295166,2.367071019540919,,-5.32186772273137,94.17736289381564,,89.44026583473155,86.04761904761905,83.4000015258789,93.85105155590718,84.79852813521242,79.96666949728261,82.77209188771802,53.0,85.1995088180693,,76.52307598407452,7.056911662220955,,4.0152480863034725,0.9975052624940872,-0.2889537401497364,2.051890831440687,-3.819766193628311,2.0811319537460804,0.6302620097994804,-0.2527644783258438,0.0517499260604381,,-0.0946423895657062,9.024432294705369,,4.564197105049287,1.6536236717587425,3.1296396255493164,4.86165931154404,0.9770559672436684,-4.238620481629303,-3.683783952579942,10.91396141052246,3.063428217821782,,-0.5578980812659631,0.30480167,0.68959276,0.47206924,0.50684932,0.85564304,0.72833333,0.43469709,0.6515625,0.12819505,0.16633897,0.29453401
592696,Eddie Rosario,- - -,319,-3.999297663442812,,0.9348501276086878,-6.460312843322754,,-4.2485028188162985,2.500931884765625,3.95621610626461,6.255287090937297,,-7.893921929436761,,-5.344022274017334,94.88498417581444,,88.99629833080151,86.71527947319879,,93.19358111740252,85.018400390625,79.08425158403051,79.27500279744466,,86.10472808013091,,78.5374984741211,-4.606643114238977,,-1.040959682315588,0.5571485534310341,,-1.4609273448586464,-8.86295672878623,-4.596350129693747,-0.7034760229289532,,-0.9449848793447018,,0.3902353793382644,9.053767650053116,,4.700015385945638,1.6246857113308375,,4.151730878637471,1.2899600830078124,-4.564029182974748,-5.853331645329793,,2.77462979909536,,-2.360860988497734,0.3701016,0.72891566,0.52064027,0.62745098,0.82093664,0.74110032,0.41954507,0.5862069,0.13456686,0.14634146,0.28090833
660688,Keibert Ruiz,WSN,485,-2.3182932060455608,,0.5763207282219733,-5.511303355392901,,-2.07115921550736,1.6659268738793545,2.898511163119612,2.7781339372907365,,-4.075567097424372,,-5.45858891805013,94.4079475759346,,89.83776087194056,86.45922140473301,,93.05405405405403,84.61967213114754,79.84770114942529,82.18095470610119,,85.5648366152968,,78.5,-3.743477899581194,,-4.078598003834486,-1.3456078469753263,,-4.9568880423903465,-3.6158446855843063,-0.706596739590168,-0.3325478173792362,,-1.9329457879066467,,-0.1386845335364341,8.984536429431952,,4.80079746913243,1.9032068345153217,,4.231853941692809,0.263127661533043,-5.312605934581537,-4.200098310198102,,2.8861973035281108,,-2.391831398010254,0.40473738,0.68895349,0.52260398,0.82951654,0.93459916,0.88696655,0.41470766,0.64742268,0.0589651,0.17027677,0.22924188
665862,Jazz Chisholm Jr.,- - -,621,-2.2830187939257027,,0.2403873790394176,-6.308336181640625,,2.073688258969687,0.1305904605996019,2.3370230538504466,2.4987754225730896,-3.796924829483032,-6.080402552013329,,-5.523792266845703,94.2623828647925,,89.64909224076705,86.878400390625,,93.11924383892276,84.27414671459125,79.66057059151785,80.81749877929687,57.17499923706055,85.87885374663979,,80.0,0.7964758351445198,,2.238692067563534,-0.5407527163624763,,3.9075265042483807,-0.0324131064116954,-1.1090988367795944,-1.3726062290370464,1.856305293738842,5.123476408421993,,-0.5581493303179741,9.258379546833169,,5.028872125799006,1.8816459350585937,,4.355871598571943,1.2153472320208532,-4.951797572544643,-5.59180850982666,8.407194137573242,3.263195188242048,,-2.0848037719726564,0.31589814,0.67754319,0.46693387,0.62309368,0.79886686,0.72961373,0.41763527,0.5958132,0.12605042,0.15286114,0.27891156
645277,Ozzie Albies,ATL,435,-2.491023257184072,,0.553363019262838,-5.285233248197115,,-6.178940335333635,1.974178690305898,2.616682942708333,2.304473876953125,,-4.880182800292968,,-5.570808955601284,94.40347206352834,,89.89298359831871,86.5107647235577,,92.64734299516908,84.77323806117958,79.62740885416666,81.42726828835227,,86.372001953125,,78.85714285714286,-0.3821526616811752,,2.574595049023628,-0.7755948938429356,,-3.182510122656822,-4.558285761624575,-0.2955762669444084,-0.0704419128596782,,5.8389086574316025,,-0.3706618286669254,9.220760254798902,,4.730886715894554,2.690971022385817,,3.813033099335749,0.8245747525927046,-4.914921513310185,-4.648454608339252,,2.9843545532226563,,-3.0594269888741628,0.37040816,0.85052317,0.56519102,0.7107438,0.86818981,0.80686695,0.40570042,0.62988506,0.10902483,0.09024833,0.19927317
608385,Jesse Winker,- - -,508,-2.9811386607619133,,0.6284605553809632,-6.358239334620786,,-0.1338152051805616,1.6013637330175494,3.202321277965199,4.759857524525035,1.5556653976440429,-5.644188585620241,,-5.578664991590712,94.76386913229018,,90.34765832779256,86.77640284849016,,93.2947579763986,84.69120148689517,80.12000177556818,80.78181966145833,54.8,86.30609037912437,,78.41110568576389,-0.1775636337697506,,-3.515251971781254,2.142823841422796,,0.9794850125908852,2.609750118106604,5.737303148955107,-1.0767184682190418,0.3219953067600727,1.1637039184570312,,0.4186035133898258,8.960285821646071,,5.10626675220246,1.4143013257658883,,4.297047221577251,0.8587701747144771,-5.218958906693892,-5.98284472841205,8.29190444946289,2.8471901985594466,,-1.4991445541381836,0.2287234,0.67486631,0.43092584,0.66666667,0.87638669,0.81552306,0.45322346,0.61811024,0.07945736,0.17199612,0.25145349
681546,James Outman,LAD,156,-4.814524931066177,,-0.7231463114420573,-5.78196234452097,,-4.965597804588608,2.763902282714844,5.481069564819336,2.337870216369629,,-9.279889787946429,,-5.60991450718471,94.21719457013576,,90.895556640625,86.58420924136513,,92.74810250197784,83.88500162760417,78.83958435058594,81.44000244140625,,85.49464634486607,,77.28571428571429,-2.654294427484274,,-0.40627646073699,0.1067686788737773,,0.636693075299263,-3.648555655032396,-1.6523163728415966,0.2651701532304287,,-2.094011064618826,,0.1686490066349506,8.786970181702488,,4.899604627821181,1.7744861402009662,,4.04579761360265,1.0739131927490235,-6.452126820882161,-3.80501708984375,,2.966324942452567,,-2.061220441545759,0.30458221,0.7148289,0.47476341,0.45132743,0.79255319,0.66445183,0.4148265,0.67307692,0.15905512,0.17322835,0.33228346
624415,Cavan Biggio,- - -,224,-4.375291515362226,,0.5358303906966229,-6.655663710374099,,-3.7433004071635594,0.5151960760514367,3.4338791806932907,3.191241052415636,,-7.953745331427063,,-5.620890704068271,94.21090099299066,,89.62652961575255,85.85384662334735,,93.375,84.04866264465659,80.07605711171325,83.39444308810764,,86.47676964962122,,78.9090909090909,-4.416137158870697,,-2.1712866462767124,-0.488577626645565,,-1.501864064484835,3.617667365819216,-1.5523629523813725,0.8271716386079788,,0.5427136048674583,,1.268044251948595,9.224836997153975,,4.977573316924426,0.6024064284104568,,4.8289209181262605,1.2249499336283474,-4.233305071441221,-5.761711756388347,,2.965510782569346,,-3.0172434720126065,0.19521912,0.58057395,0.37801047,0.56122449,0.87072243,0.7867036,0.47434555,0.66071429,0.08054393,0.23849372,0.31903766
621028,Kevin Newman,ARI,311,-0.1027727629009046,,0.6510226484658062,-1.4891858782087053,1.3463174104690552,-1.275179103929169,1.4115289673769384,-1.1773149794426516,0.8533138036727905,,6.301988538804945,,-5.771928151448567,94.40062040441175,,88.91449416893116,87.32856968470982,83.9000015258789,93.64336535395408,84.37519090695488,79.0971042798913,82.0218734741211,,84.63626266311813,,77.65000406901042,-0.1901801601052284,,0.293510477989912,0.5719321109354496,0.0,0.3178115412592888,-1.5503922514617443,1.1153376400470734,-0.8688102439045906,,-2.1134957931935787,,-0.4984197653830051,9.330296566611842,,4.145565309386322,3.380213056291853,3.766111135482788,4.904829998405612,0.7844317443388745,-5.165065599524456,-3.871691942214966,,3.465272672883757,,-0.4958829482396443,0.32094595,0.69246862,0.48691589,0.70526316,0.92145015,0.84261036,0.44672897,0.63022508,0.07663551,0.18411215,0.26074766
696285,Jacob Young,WSN,521,-1.088790412294179,,0.4468874864175286,-3.7275432239879263,,-3.725894589087415,2.4946139377973044,1.3665974192375685,3.460990659652217,,3.9756335842993953,,-5.976950327555339,94.23098330241189,,88.97746341329226,86.03636215672348,,93.34578765660592,84.23572938689217,79.73357664233576,82.21612745715726,,85.50709425403225,,78.25,-4.924102488905191,,0.6030521616339684,-2.226235929876566,,1.1753879263997078,-5.195869904011488,0.9179538860917092,0.3337171487510204,,-2.252510190010071,,0.238442026078701,9.11966151872681,,5.063052325181558,2.2056667443477744,,4.492106027103502,0.9225423865288056,-4.827066017763458,-5.5774767475743445,,2.709051316784274,,-2.466847419738769,0.28571429,0.59668508,0.42966752,0.72,0.89444444,0.83214286,0.4629156,0.64491363,0.07208589,0.20756646,0.27965235
656248,Sean Bouchard,COL,108,-0.2087790501582158,,0.95064089848445,-1.7560842037200928,,-1.1009842403351315,1.894282290810033,-0.521898491438045,2.450427770614624,,-3.0172508502828665,,-5.991050720214844,93.3318156452922,,90.52692119891827,85.8187484741211,,94.28412543402776,84.89579050164474,78.45813839934593,83.55000305175781,,85.5,,78.83333333333333,-0.738414604216814,,-0.051237802952528,-0.1152486614882946,,1.7195537835359571,-0.907340869307518,-0.5541438795626163,0.3530473224818706,,-0.7086786292493343,,-0.3135815747082233,7.2974829735694,,4.008509122408354,1.3265563249588013,,3.7115895104786714,0.8946405511153371,-4.320054520008176,-3.6866238117218018,,2.4998687217975486,,-0.1632174650828043,0.24596774,0.68306011,0.43155452,0.52459016,0.784,0.69892473,0.42459397,0.67592593,0.12962963,0.19212963,0.32175926
672275,Patrick Bailey,SFG,448,-2.642245877979235,,0.6040563583374023,-5.281745910644531,,-3.4841625737208948,1.921461032547113,3.9464588433923855,2.251584645864126,-0.3060489892959595,-3.938813409444802,-5.251084804534912,-6.004059791564941,94.35826258183306,,89.38881321957237,86.96470731847427,,93.41764322916669,85.12786259541984,79.91971555897888,81.51080817145271,40.0,85.28625698024055,81.42500305175781,75.8499984741211,-2.820736967027188,,-0.2973562739789486,-1.4331655614078045,,-2.771157152950764,-4.562207501381636,0.5617336705327034,0.4716643020510673,-0.1403266116976738,-3.414846818894148,0.1248802877962589,0.1467445380985736,8.975124028232406,,4.315634476511102,2.405237534466912,,4.171714932310815,1.440292707836355,-4.917219994773327,-4.355046040302998,6.272942225138347,3.284804511316044,-2.0180773735046387,1.195401906967163,0.27862209,0.72625,0.47901511,0.58545455,0.88296041,0.78738318,0.44767767,0.61830357,0.10167598,0.14916201,0.25083799
